###############################################################
#             Siyu Jian   (jiansiyu@gmail.com) 
# Items    : the current configuration (APV)
# CrateID  : the Unique ID for the VME Crate
# MPDID    : MPD address in VME Crate 
# GEMID    : detector ID
# dimension: x/y 0/1
# ADCId    : the ADCId address of APV
# I2C      : the I2C address of APV
# Pos	   : Position
# Invert   : how the detector is positioned in the layer First two are normal (1) last two are inverted (0)
# other    : backup param used for large scare spectrometer
#
# notes    : MPD CrateID and MPDID  uniquely define the MPD address
#	     APV crateID, MPDID ADCId uniquely define the APV address	

###############################################################
# layer configurations
# Items             : Layer
# LayerID           : layer id
# ChambersPerLayer  : how many chambers on this layer
# readout           : readout type (Cartesian/UV)
# XOffset           : x offset
# YOffset           : y offset
# GEMType           : gem chamber type (UVAXYGEM/INFNXYGEM/UVAUVGEM)
# nb_of_apvs_on_chamber_x_plane: how many APVs on gem chamber x plane
# nb_of_apvs_on_chamber_y_plane: how many APVs on gem chamber y plane
# x_pitch           : distance between readout strips on chamber x plane (0.4 mm)
# y_pitch           : distance between readout strips on chamber y plane (0.4 mm)
# x_flip            : flip x direction: 1 not flip, -1 flip
# y_flip            : flip y direction or not (if you install two layers back to back, then one layer can be set to -1)

# Layer configurations
# Items, LayerID, ChambersPerLayer, readout, XOffset, YOffset, GEMType, nb_of_apvs_on_chamber_x_plane, nb_of_apvs_on_chamber_y_plane, x_pitch, y_pitch, x_flip, y_flip

Layer,  1,  4,  CARTESIAN,  0,   0,   UVAXYGEM,   12,   10,   0.4,    0.4,    1,  1
Layer,  2,  4,  CARTESIAN,  0,   0,   UVAXYGEM,   12,   10,   0.4,    0.4,    1,  1
Layer,  3,  4,  CARTESIAN,  0,   0,   UVAXYGEM,   12,   10,   0.4,    0.4,    1,  1
Layer,  4,  4,  CARTESIAN,  0,   0,   UVAXYGEM,   12,   10,   0.4,    0.4,    1,  1
Layer,  5,  4,  CARTESIAN,  0,   0,   UVAXYGEM,   12,   10,   0.4,    0.4,    1,  1
Layer,  6,  1,         UV,  0,   0,   UVAUVGEM,   30,   30,   0.4,    0.4,    1,  1


###############################################################
#Items,	CrateID, Layer,	MPDID,	GEMID,	dimension,  ADCId,	I2C,	Pos,	Invert,	other,	backplane,	GEMPOS
#
######################################         ###########################################
###################################### CRATE 0 ###########################################
######################################         ###########################################
#
#=========================================================================================
#
#                                 Crate_0 Layer_2
#
#============================= Crate_0 Layer_2 GEM_0 ===================================
#
# X-dimension MPD2
APV,	3,	2,	2,	13,	0,	0,	15,	0,	1,	normal,	0,	0,
APV,	3,	2,	2,	13,	0,	1,	14,	1,	1,	normal,	0,	0,
APV,	3,	2,	2,	13,	0,	2,	13,	2,	1,	normal,	0,	0,
APV,	3,	2,	2,	13,	0,	3,	12,	3,	1,	normal,	0,	0,
APV,	3,	2,	2,	13,	0,	4,	11,	4,	1,	normal,	0,	0,
APV,	3,	2,	2,	13,	0,	5,	10,	5,	1,	normal,	0,	0,
APV,	3,	2,	2,	13,	0,	6,	9,	6,	1,	normal,	0,	0,
APV,	3,	2,	2,	13,	0,	7,	8,	7,	1,	normal,	0,	0,
APV,	3,	2,	2,	13,	0,	8,	7,	8,	1,	normal,	0,	0,
APV,	3,	2,	2,	13,	0,	9,	6,	9,	1,	normal,	0,	0,
APV,	3,	2,	2,	13,	0,	10,	5,	10,	1,	normal,	0,	0,
APV,	3,	2,	2,	13,	0,	11,	4,	11,	1,	normal,	0,	0,
#
# Y-dimension A MPD6
APV,	3,	2,	6,	13,	1,	10,	4,	9,	1,	normal,	1,	0,
APV,	3,	2,	6,	13,	1,	11,	3,	8,	1,	normal,	1,	0,
APV,	3,	2,	6,	13,	1,	12,	2,	7,	1,	normal,	1,	0,
APV,	3,	2,	6,	13,	1,	13,	1,	6,	1,	normal,	1,	0,
APV,	3,	2,	6,	13,	1,	14,	0,	5,	1,	normal,	1,	0,
#
# Y-dimension B MPD7
APV,	3,	2,	7,	13,	1,	0,	4,	0,	0,	normal,	2,	0,
APV,	3,	2,	7,	13,	1,	1,	3,	1,	0,	normal,	2,	0,
APV,	3,	2,	7,	13,	1,	2,	2,	2,	0,	normal,	2,	0,
APV,	3,	2,	7,	13,	1,	3,	1,	3,	0,	normal,	2,	0,
APV,	3,	2,	7,	13,	1,	4,	0,	4,	0,	normal,	2,	0,
#
#============================= Crate_0 Layer_2 GEM_1 ===================================
# X-dimension MPD3
APV,	3,	2,	3,	20,	0,	0,	15,	0,	1,	normal,	0,	1,
APV,	3,	2,	3,	20,	0,	1,	14,	1,	1,	normal,	0,	1,
APV,	3,	2,	3,	20,	0,	2,	13,	2,	1,	normal,	0,	1,
APV,	3,	2,	3,	20,	0,	3,	12,	3,	1,	normal,	0,	1,
APV,	3,	2,	3,	20,	0,	4,	11,	4,	1,	normal,	0,	1,
APV,	3,	2,	3,	20,	0,	5,	10,	5,	1,	normal,	0,	1,
APV,	3,	2,	3,	20,	0,	6,	9,	6,	1,	normal,	0,	1,
APV,	3,	2,	3,	20,	0,	7,	8,	7,	1,	normal,	0,	1,
APV,	3,	2,	3,	20,	0,	8,	7,	8,	1,	normal,	0,	1,
APV,	3,	2,	3,	20,	0,	9,	6,	9,	1,	normal,	0,	1,
APV,	3,	2,	3,	20,	0,	10,	5,	10,	1,	normal,	0,	1,
APV,	3,	2,	3,	20,	0,	11,	4,	11,	1,	normal,	0,	1,
#
